66,269,54
264,95,95
1,0,0
192,123,76
93,199,76
244,88,113
56,275,34
1,0,0
239,57,117
222,44,171
1,0,0
1,0,0
215,63,161
1,0,0
116,15,255
21,147,168
2,0,0
14,0,0
240,90,79
22,3,350
185,113,113
147,79,198
53,302,29
1,0,363
146,129,122
118,128,150
55,148,163
204,75,128
225,97,70
6,304,40
203,176,49
214,113,111
1,0,0
4,0,0
224,77,127
4,0,0
84,192,123
208,90,137
1,0,0
81,246,60
125,80,218
199,172,60
4,0,0
261,70,102
232,87,107
3,0,0
191,58,180
4,0,0
205,68,116
0,337,0
2,0,0
1,0,0
176,120,147
186,99,104
226,89,109
175,99,124
7,0,345
1,0,0
131,11,291
2,0,0
47,223,82
1,0,0
0,0,336
143,142,116
114,66,217
261,46,121
1,0,0
169,138,110
201,55,161
178,97,143
129,219,40
1,0,0
250,46,140
261,88,107
140,175,86
2,0,0
3,0,326
103,30,282
98,204,76
132,177,79
144,178,83
1,0,0
193,104,105
256,77,98
212,79,139
1,0,0
274,72,91
112,111,174
153,139,123
274,48,130
1,0,0
195,65,152
177,113,141
182,70,191
1,0,0
4,353,0
227,82,124
1,1,0
233,44,113
1,0,0
0,0,305
244,101,82
4,0,0
1,0,338
195,48,167
51,280,58
95,230,76
1,0,0
90,63,213
135,209,81
5,0,311
0,295,0
159,107,156
1,0,0
1,340,0
1,0,0
3,0,340
180,141,76
231,112,75
151,87,162
0,0,347
225,52,147
64,236,86
201,115,114
1,290,0
170,165,91
269,46,131
172,163,70
130,119,175
1,0,0
222,90,134
122,113,173
7,0,345
148,135,119
105,147,152
1,0,0
27,138,220
1,0,0
141,129,136
188,70,179
89,240,72
1,0,0
56,58,217
2,0,0
259,98,80
5,0,0
4,8,0
123,203,92
1,0,0
212,91,114
1,0,0
244,91,96
230,92,110
145,181,75
1,0,0
200,81,143
1,0,0
0,330,0
3,0,0
224,84,135
204,31,208
176,161,101
12,134,226
2,1,0
246,47,148
253,47,144
1,318,0
212,85,118
220,102,120
1,0,0
119,187,83
91,246,47
183,33,192
218,113,74
1,0,0
1,0,0
162,171,95
3,0,0
1,0,0
245,92,109
218,146,77
197,84,106
72,290,34
158,50,196
1,0,0
227,105,87
145,71,205
5,0,0
145,84,202
1,0,0
10,339,0
2,0,0
1,0,0
290,64,96
237,122,79
291,50,115
119,205,60
195,154,86
161,76,153
2,0,0
3,340,0
1,0,0
214,127,84
2,0,0
185,78,184
1,0,0
1,0,0
2,0,0
250,112,71
64,89,216
227,95,113
191,63,166
3,0,321
259,46,146
2,0,0
2,0,0
26,0,310
225,65,142
144,103,183
263,78,64
1,0,0
148,43,210
171,132,105
1,0,0
154,131,141
208,86,157
139,198,83
1,0,0
208,103,104
2,0,0
209,125,96
4,363,0
222,100,94
226,100,110
9,314,0
110,187,115
53,275,62
3,0,0
201,125,114
0,4,0
1,0,0
243,50,131
212,71,140
1,0,0
95,128,192
277,71,105
1,0,0
112,204,103
56,205,102
120,132,141
1,0,0
254,72,117
168,136,91
219,109,104
243,63,125
1,0,326
136,45,208
218,131,90
1,0,0
206,87,134
1,0,0
0,0,347
238,122,83
1,0,0
2,0,0
100,166,150
287,46,117
1,0,0
1,316,0
68,84,210
107,216,77
1,0,0
2,0,0
0,342,0
245,94,74
241,99,79
192,41,174
264,49,107
229,46,149
190,116,117
196,86,143
1,0,0
3,0,0
5,46,310
188,57,158
231,109,104
0,376,0
2,4,0
129,141,131
237,95,127
0,0,360
82,224,76
155,78,179
180,157,93
203,86,127
2,0,0
257,77,111
112,106,141
208,126,76
98,153,135
1,0,0
101,148,118
203,107,113
0,369,0
156,154,40
5,326,23
194,71,169
2,0,0
168,155,107
239,107,98
189,102,131
1,0,0
148,148,97
1,0,0
2,0,0
188,125,133
251,95,99
122,143,144
204,67,149
228,45,138
191,56,192
176,161,91
2,0,0
267,80,79
2,0,0
125,63,215
183,126,100
178,137,146
1,0,325
212,109,86
159,164,94
187,156,82
203,98,137
184,127,108
3,0,0
158,166,86
5,0,336
1,0,0
180,168,53
0,0,312
176,96,157
1,0,0
239,71,155
50,156,159
37,158,178
190,144,94
